209,3.47,43.39
215,3.47,42.69
221,3.46,42.55
223,3.44,42.16
222,3.47,41.98
218,3.45,41.88
217,3.45,41.69
210,3.46,41.58
207,3.48,41.18
200,3.46,41.54
189,3.45,41.7
189,3.45,41.67
184,3.46,41.86
189,3.46,41.56
191,3.47,41.19
187,3.46,41.73
189,3.49,41.77
185,3.5,41.75
187,3.51,42.63
194,3.52,43.11
197,3.51,42.94
199,3.52,42.72
192,3.53,42.6
189,3.53,42.97
187,3.53,42.96
182,3.55,42.82
179,3.55,42.49
178,3.53,42.54
178,3.53,42.4
170,3.52,42.59
167,3.52,42.58
163,3.51,42.82
159,3.52,42.45
153,3.48,42.66
153,3.48,42.96
150,3.47,42.74
147,3.47,42.87
150,3.47,42.8
154,3.49,43.23
161,3.49,43.79
166,3.5,43.37
165,3.5,43.65
172,3.49,44.14
171,3.49,44.46
168,3.51,44.34
171,3.51,44.56
170,3.52,44.28
167,3.53,44.82
164,3.55,44.5
159,3.56,44.56
148,3.56,44.58
147,3.56,44.85
146,3.56,45.06
146,3.56,44.8
144,3.56,45.15
139,3.57,45.62
141,3.54,45.19
141,3.56,45.1
140,3.58,45.19
148,3.57,45.36
154,3.59,44.98
168,3.59,44.6
174,3.59,44.36
180,3.6,44.12
181,3.6,43.97
177,3.59,43.89
176,3.59,44.02
175,3.58,43.95
174,3.58,44.16
174,3.58,44.59
169,3.59,44.76
163,3.58,44.92
161,3.57,45.4
154,3.57,45.13
153,3.57,45.03
150,3.57,45.15
151,3.57,45.51
152,3.56,45.71
151,3.57,45.67
153,3.56,45.83
152,3.56,46.11
160,3.57,46.63
161,3.58,46.8
171,3.57,46.56
175,3.57,46.35
179,3.57,46.71
178,3.57,46.68
178,3.57,47.06
177,3.57,47.01
169,3.58,46.97
167,3.57,47.12
158,3.56,47.61
155,3.57,47.62
152,3.57,48.11
148,3.59,48.65
146,3.58,49.11
143,3.58,49.08
144,3.58,49.43
141,3.58,50.35
150,3.58,50.7
147,3.57,50.71
149,3.58,50.71
153,3.57,50.97
156,3.56,50.82
161,3.54,50.94
167,3.53,50.83
169,3.52,50.41
172,3.54,50.29
172,3.54,50.2
172,3.54,49.91
173,3.54,50.17
169,3.54,49.97
165,3.54,49.71
162,3.53,49.58
160,3.53,49.5
161,3.53,49.87
158,3.54,49.71
159,3.54,49.75
155,3.54,49.42
154,3.54,49.53
152,3.55,49.23
148,3.55,49.84
144,3.56,49.77
148,3.53,49.84
149,3.52,50.07
152,3.51,50.01
156,3.49,50.16
160,3.46,50.21
173,3.48,50.04
175,3.46,49.94
181,3.46,50.08
184,3.45,50.04
183,3.46,50.04
183,3.45,49.89
181,3.45,49.66
182,3.45,49.54
176,3.46,49.59
178,3.46,49.57
176,3.46,49.44
178,3.46,48.98
177,3.47,48.65
176,3.48,48.8
171,3.49,48.82
171,3.51,49.05
174,3.52,49.11
179,3.5,49.04
180,3.52,49.29
184,3.51,49.54
192,3.52,49.43
192,3.53,49.1
193,3.52,48.88
196,3.52,48.66
193,3.5,48.41
188,3.5,48.63
196,3.5,48.85
200,3.5,48.79
198,3.5,48.5
192,3.49,48.55
183,3.48,48.7
178,3.49,48.53
169,3.48,48.54
165,3.51,48.42
159,3.5,48.02
156,3.49,47.64
155,3.49,47.46
157,3.49,46.99
163,3.48,47.37
164,3.47,47.35
172,3.46,47.21
172,3.45,47.33
173,3.44,47.57
178,3.46,47.83
179,3.46,47.73
179,3.46,47.44
181,3.46,47.37
184,3.46,47.48
185,3.46,47.23
184,3.46,47.3
178,3.46,47.52
174,3.48,47.69
170,3.47,47.51
162,3.46,48.18
160,3.46,48.52
158,3.44,48.39
161,3.43,48.35
158,3.42,48.55
163,3.44,48.64
156,3.44,48.69
159,3.43,48.7
167,3.44,48.53
169,3.46,49.05
170,3.46,49.09
166,3.47,49.28
168,3.48,49.48
176,3.49,49.49
177,3.5,49.52
175,3.53,49.53
169,3.53,49.61
162,3.52,49.34
159,3.53,49.22
160,3.53,49.2
159,3.53,49.52
159,3.54,49.64
153,3.53,49.76
155,3.55,49.96
153,3.57,49.95
151,3.59,49.84
153,3.58,49.89
156,3.57,49.96
155,3.55,49.58
154,3.55,49.2
151,3.55,49.1
152,3.55,48.98
153,3.54,49.28
154,3.52,49.65
159,3.5,49.45
156,3.49,49.3
151,3.5,49.05
150,3.5,49.03
145,3.51,49.11
144,3.51,49.1
142,3.51,49.04
151,3.52,49.39
151,3.53,49.45
149,3.54,49.28
152,3.55,49.38
151,3.55,49.63
152,3.57,49.57
162,3.56,49.62
166,3.56,49.71
161,3.57,49.67
157,3.57,49.42
153,3.59,49.64
150,3.6,49.55
150,3.58,49.65
153,3.58,49.36
152,3.58,49.09
150,3.58,48.74
149,3.57,48.76
146,3.57,48.65
140,3.57,48.27
145,3.57,48.5
148,3.57,48.89
150,3.58,48.95
151,3.59,48.89
155,3.6,49.07
158,3.6,49.04
170,3.6,49.2
185,3.59,49.23
192,3.58,49.24
196,3.57,49.25
190,3.57,49.38
184,3.57,49.38
180,3.58,49.34
180,3.58,49.29
179,3.58,49.39
175,3.57,49.13
173,3.57,49.34
169,3.58,49.39
166,3.58,49.15
169,3.58,48.98
168,3.58,48.82
170,3.58,49.05
172,3.57,48.96
174,3.56,48.66
176,3.55,48.66
169,3.56,48.56
172,3.55,48.66
172,3.57,48.45
173,3.56,48.6
168,3.56,48.48
165,3.56,48.92
170,3.55,48.72
174,3.54,48.6
180,3.53,48.78
178,3.53,48.42
179,3.53,48.33
173,3.52,48.43
169,3.52,48.43
159,3.51,48.5
154,3.5,48.48
153,3.5,48.56
153,3.53,48.14
156,3.54,47.97
159,3.56,48.12
160,3.56,48.11
162,3.56,48.11
163,3.55,48.46
163,3.55,48.56
170,3.54,48.8
180,3.53,48.9
186,3.54,49.34
189,3.53,49.3
193,3.5,49.1
194,3.48,49.31
194,3.48,49.43
200,3.48,49.23
198,3.49,49.21
197,3.48,49.1
190,3.47,49.03
185,3.49,49.04
177,3.5,49.12
176,3.51,48.92
175,3.5,48.82
182,3.49,48.8
187,3.49,48.75
185,3.5,48.8
184,3.51,48.72
178,3.51,48.37
182,3.5,48.4
186,3.49,48.62
188,3.5,48.96
199,3.49,49.09
205,3.48,49.24
211,3.48,49.22
215,3.49,49.37
211,3.48,49.2
209,3.48,49.28
201,3.48,49.48
198,3.48,49.53
198,3.49,49.47
193,3.49,49.4
184,3.5,49.32
183,3.48,49.16
183,3.46,48.91
190,3.47,48.96
201,3.49,48.46
201,3.49,48.4
202,3.49,48.38
205,3.5,48.35
205,3.48,48.45
209,3.47,48.64
213,3.47,48.85
214,3.45,48.95
221,3.45,49.0
219,3.44,49.01
214,3.45,48.88
211,3.44,48.96
206,3.44,49.08
202,3.46,49.07
200,3.45,48.92
194,3.46,48.95
189,3.46,48.95
186,3.45,48.86
181,3.45,48.84
175,3.44,49.07
187,3.46,48.64
183,3.48,48.46
187,3.5,48.19
186,3.5,48.09
186,3.53,48.38
195,3.53,48.49
205,3.53,48.01
218,3.56,47.91
218,3.56,48.12
218,3.58,48.14
219,3.58,47.97
220,3.56,48.01
219,3.55,47.77
215,3.54,47.8
216,3.55,47.81
215,3.54,47.76
217,3.54,47.74
215,3.53,47.95
208,3.54,48.03
205,3.54,48.18
197,3.54,47.95
199,3.53,48.19
200,3.53,48.18
205,3.52,48.27
203,3.52,48.22
201,3.53,48.35
204,3.54,48.24
208,3.56,48.17
205,3.57,47.91
212,3.57,47.9
219,3.58,48.34
219,3.58,48.36
219,3.57,48.15
219,3.55,47.89
217,3.53,47.82
215,3.54,47.97
210,3.54,47.78
213,3.55,47.89
204,3.54,47.97
201,3.54,47.92
198,3.53,47.59
202,3.52,47.75
199,3.52,47.87
191,3.51,47.54
189,3.51,47.73
190,3.53,47.7
198,3.53,47.52
203,3.54,47.63
201,3.55,47.84
201,3.55,47.92
204,3.54,47.96
205,3.55,48.07
204,3.56,48.13
205,3.56,48.17
208,3.58,48.42
210,3.58,48.34
199,3.58,48.19
205,3.58,48.2
203,3.58,48.3
205,3.58,48.18
204,3.59,48.3
206,3.58,48.26
208,3.57,48.42
204,3.56,48.47
198,3.55,48.59
193,3.54,48.65
190,3.54,48.88
193,3.54,48.7
194,3.55,48.76
192,3.54,48.58
188,3.55,48.79
194,3.55,48.95
197,3.54,48.87
210,3.55,49.15
209,3.55,49.14
216,3.56,49.44
223,3.56,49.32
227,3.56,49.39
231,3.55,49.5
234,3.55,49.31
238,3.55,49.27
239,3.55,49.21
240,3.55,49.16
234,3.55,49.19
232,3.54,49.29
228,3.54,49.44
218,3.54,49.57
219,3.54,49.69
217,3.54,49.77
225,3.53,49.88
219,3.54,50.0
222,3.53,50.14
226,3.53,50.37
228,3.52,50.56
233,3.51,50.32
236,3.5,50.24
239,3.51,50.13
239,3.5,50.2
242,3.51,50.37
243,3.5,50.38
243,3.48,50.48
241,3.48,50.5
243,3.51,50.43
249,3.51,50.3
250,3.52,50.33
244,3.51,50.35
235,3.5,50.38
231,3.51,50.35
231,3.5,50.3
231,3.49,50.3
231,3.5,50.38
240,3.5,50.47
246,3.51,50.6
243,3.52,50.74
251,3.5,50.81
253,3.51,50.71
254,3.5,50.64
253,3.51,50.65
259,3.52,50.36
257,3.5,50.37
253,3.51,50.3
248,3.5,50.3
255,3.51,49.95
255,3.52,49.88
255,3.53,49.82
250,3.52,49.85
247,3.53,49.86
238,3.52,49.67
231,3.52,49.55
225,3.53,49.5
226,3.53,49.49
235,3.53,49.6
237,3.54,49.57
239,3.54,49.63
238,3.54,49.85
235,3.51,49.65
231,3.5,49.61
240,3.52,49.24
241,3.52,49.35
227,3.51,49.17
227,3.51,49.19
228,3.51,48.77
231,3.53,48.63
243,3.54,48.65
242,3.54,48.68
242,3.55,48.91
242,3.55,49.07
237,3.56,48.97
237,3.56,48.97
237,3.55,49.18
229,3.56,49.1
226,3.54,49.14
225,3.53,49.29
226,3.53,49.34
222,3.54,49.34
220,3.54,49.39
223,3.53,49.32
222,3.54,49.47
220,3.55,49.6
218,3.54,49.66
216,3.52,49.91
219,3.52,49.9
215,3.52,49.86
223,3.52,49.7
226,3.52,49.68
229,3.51,49.48
229,3.51,49.37
226,3.51,49.27
226,3.5,49.35
220,3.5,49.36
230,3.49,49.66
226,3.48,49.42
224,3.48,49.4
227,3.49,49.36
222,3.5,49.53
226,3.5,49.45
223,3.51,49.43
227,3.51,49.39
232,3.51,49.32
224,3.52,49.22
219,3.51,49.13
213,3.51,49.03
214,3.5,49.04
212,3.51,49.23
211,3.51,49.22
213,3.51,49.17
211,3.5,49.29
208,3.5,49.12
203,3.52,49.13
198,3.52,49.15
198,3.52,49.38
200,3.5,49.34
197,3.49,49.26
194,3.49,49.44
185,3.48,49.76
188,3.49,49.68
200,3.5,49.56
197,3.5,49.37
196,3.52,49.01
200,3.52,48.95
203,3.53,48.69
196,3.53,48.6
187,3.54,48.78
186,3.54,48.71
183,3.52,48.75
189,3.48,48.69
187,3.49,48.71
192,3.5,48.72
192,3.5,48.75
191,3.5,48.76
189,3.5,48.76
188,3.5,48.96
193,3.52,49.12
195,3.52,49.42
192,3.52,49.52
188,3.52,49.36
187,3.54,49.14
187,3.54,49.01
189,3.55,48.96
186,3.54,48.92
185,3.55,48.91
182,3.55,48.71
179,3.56,48.54
178,3.55,48.33
178,3.55,47.88
178,3.54,47.64
180,3.51,47.45
184,3.52,47.34
181,3.5,47.14
168,3.5,46.99
159,3.51,46.88
163,3.51,47.07
160,3.5,47.43
168,3.51,47.51
167,3.51,47.7
167,3.52,47.82
168,3.52,47.6
166,3.53,47.35
159,3.52,47.03
166,3.53,46.87
163,3.53,46.86
160,3.56,47.25
165,3.57,47.24
165,3.57,47.07
177,3.56,46.21
180,3.57,46.32
182,3.54,46.29
182,3.53,45.99
184,3.52,45.67
183,3.5,45.64
182,3.49,45.39
182,3.49,45.44
187,3.49,45.51
193,3.51,45.86
197,3.51,46.11
200,3.5,46.31
201,3.5,46.53
200,3.5,46.68
199,3.49,46.53
204,3.5,46.38
202,3.5,46.53
201,3.51,46.61
203,3.52,46.99
205,3.53,47.25
213,3.53,46.99
215,3.54,46.96
220,3.53,47.03
224,3.53,46.73
219,3.54,46.9
216,3.53,46.73
217,3.52,46.54
214,3.53,46.77
222,3.53,46.28
223,3.53,46.28
222,3.54,46.35
225,3.53,46.41
224,3.54,46.28
228,3.54,46.07
229,3.54,46.17
231,3.55,45.87
229,3.55,45.93
225,3.55,45.84
225,3.56,45.84
227,3.57,45.95
224,3.56,45.75
220,3.57,45.88
220,3.58,45.79
227,3.57,45.71
228,3.57,45.78
230,3.55,45.96
231,3.55,45.95
225,3.56,46.19
232,3.57,46.32
236,3.57,46.33
243,3.57,46.65
242,3.58,46.6
242,3.58,46.36
240,3.57,46.23
238,3.56,46.09
237,3.57,46.15
234,3.57,46.01
233,3.57,45.98
235,3.58,45.76
238,3.58,45.8
229,3.58,45.92
224,3.6,45.57
225,3.62,45.48
230,3.62,45.43
230,3.62,45.36
226,3.62,45.05
224,3.62,45.06
228,3.62,44.97
227,3.61,45.03
231,3.61,45.14
232,3.61,45.23
231,3.61,45.4
235,3.61,45.41
228,3.6,45.19
227,3.61,45.34
220,3.62,45.21
221,3.62,45.25
219,3.62,45.36
219,3.62,45.56
216,3.62,45.51
221,3.62,45.48
216,3.63,45.42
215,3.62,45.58
211,3.63,45.64
215,3.63,45.5
213,3.63,45.64
214,3.64,45.71
206,3.64,45.89
208,3.64,45.49
210,3.64,45.74
203,3.64,45.7
208,3.64,45.47
205,3.64,45.37
200,3.65,45.12
205,3.64,45.1
200,3.64,45.05
199,3.64,44.92
192,3.63,45.08
187,3.63,45.06
185,3.62,44.99
185,3.62,45.1
192,3.62,45.11
190,3.63,45.13
192,3.62,45.24
194,3.62,45.45
198,3.62,45.36
192,3.62,45.47
193,3.63,45.4
189,3.64,45.36
189,3.65,45.33
186,3.65,45.32
184,3.65,45.02
183,3.65,45.09
187,3.65,45.01
186,3.65,44.52
180,3.64,44.31
181,3.65,44.23
177,3.66,44.08
178,3.66,44.01
177,3.66,44.28
178,3.66,44.34
179,3.66,44.38
180,3.67,44.64
173,3.67,44.49
177,3.67,44.64
176,3.67,44.72
173,3.67,44.58
169,3.67,44.66
167,3.68,44.82
166,3.68,44.66
172,3.68,44.68
169,3.68,44.45
171,3.69,44.41
170,3.69,44.37
170,3.69,44.26
174,3.68,44.07
172,3.67,43.87
172,3.66,43.87
169,3.66,43.75
168,3.66,43.7
172,3.66,43.76
175,3.64,43.91
170,3.64,44.19
174,3.64,44.29
170,3.64,44.19
167,3.64,44.43
169,3.64,44.56
165,3.64,44.47
153,3.63,44.6
152,3.64,44.98
148,3.64,44.65
156,3.65,44.34
159,3.65,44.37
158,3.66,44.45
152,3.66,44.55
152,3.66,44.72
152,3.66,45.11
163,3.65,45.3
166,3.65,45.28
170,3.65,45.18
171,3.65,45.34
168,3.66,45.47
167,3.67,45.44
168,3.67,45.71
175,3.67,45.81
177,3.66,45.76
179,3.66,45.82
177,3.66,45.95
178,3.66,45.98
179,3.66,46.17
172,3.66,46.12
166,3.66,46.3
165,3.66,46.27
158,3.66,45.9
158,3.66,45.77
164,3.66,45.97
170,3.68,46.09
173,3.68,46.03
172,3.68,45.77
172,3.68,46.0
175,3.68,45.86
174,3.68,45.92
176,3.68,45.8
181,3.68,45.73
181,3.69,45.76
176,3.69,45.72
177,3.69,45.75
179,3.69,45.94
173,3.69,45.97
178,3.69,46.39
180,3.69,46.3
180,3.7,46.55
175,3.7,46.6
170,3.7,46.9
169,3.7,46.71
163,3.7,46.79
165,3.7,46.45
173,3.7,46.81
170,3.7,46.97
171,3.7,46.73
174,3.7,46.69
177,3.7,46.71
177,3.7,46.68
184,3.7,46.42
188,3.7,46.44
194,3.7,46.19
189,3.7,46.38
184,3.7,46.53
185,3.7,46.76
183,3.7,46.93
181,3.7,47.11
184,3.7,47.57
184,3.7,47.47
186,3.7,47.48
188,3.7,47.44
185,3.7,47.33
187,3.7,47.58
190,3.7,47.64
185,3.7,47.87
188,3.7,47.68
190,3.7,47.72
198,3.7,47.75
207,3.7,47.65
213,3.7,47.52
219,3.7,47.24
223,3.7,47.13
227,3.7,47.15
229,3.7,47.18
232,3.7,47.23
229,3.7,47.04
235,3.7,46.95
235,3.7,46.97
236,3.7,46.9
234,3.7,46.87
235,3.7,46.91
229,3.7,46.97
222,3.7,46.93
223,3.7,47.08
226,3.7,47.22
223,3.7,47.35
218,3.7,47.22
213,3.7,47.31
209,3.7,47.36
210,3.7,47.43
219,3.7,47.49
227,3.7,47.63
234,3.7,47.46
239,3.7,47.54
243,3.7,47.5
246,3.7,47.46
246,3.7,47.48
247,3.7,47.45
247,3.7,47.37
249,3.7,47.44
245,3.7,47.21
244,3.7,47.2
242,3.7,47.06
237,3.7,47.06
234,3.7,46.74
233,3.7,46.8
229,3.7,46.64
227,3.7,46.45
231,3.7,46.08
239,3.7,45.98
240,3.7,45.9
238,3.7,45.77
228,3.7,45.69
225,3.7,45.68
224,3.7,45.59
231,3.7,45.76
236,3.7,45.7
238,3.7,46.04
243,3.7,46.06
259,3.7,45.96
266,3.7,45.82
266,3.7,45.54
269,3.7,45.45
256,3.7,45.55
252,3.7,45.78
248,3.7,45.68
239,3.7,45.55
242,3.7,45.7
253,3.7,45.39
250,3.7,45.46
241,3.7,45.48
239,3.7,45.35
231,3.7,45.13
233,3.7,45.16
232,3.7,45.03
234,3.7,45.17
236,3.7,45.13
